label,tweet,sentiment
sadness,banyak orang klub pb jaten muda menganjurkan fokus badminton ayah ngotot saya memutuskan masuk sma temen dwi sulistyono masuk smk selepas kita jarang dipasangkan karena jarang datang latihan dan sibuk ngutik motor,neg
happy,ini sebut kebahagiaan member sj mungkin sering berubah tugas untuk negara aku [not] menyembunyikan kegembiraanku tahun depan menyelesaikan perjalanan panjang mengirim oppa kami untuk mendaftar wajib militer [hashtag] [url],pos
sadness,banyak maba dikampus [not] tau kalo kuliah enggak kayak difilm film sumringah semua ntar sebulan kuliah langsung kusut muka,neg
happy,bismillah pagi2 semangat berolahraga plus memberikan layanan kesehatan gratis carfreedaycirebon,pos
sadness,[username] [username] menanti balasan tuhan ya sih doa orang tersakiti mujarab asli intinya terlalu cinta disakitin apapun ia tetap cinta kasian gue jadinya,neg
sadness,ketika organisasi menjadi hambatan pulang terlambat kerumah lantas apa kabarnya tugas kuliah datang [not] mengenal waktu harus kesana kesini contoh tugas tak mengeluh [not] mau mengkambing hitamkan organisasi yg jelas kuliah [not] seenak ftv,neg
sadness,masrakat nelayan kbt merauke papua resa gelisa lambatnya keluar surat surat dukumen kapal nelayan bakkan tahunan padahal masrakat nelayan menbayar mahal sampai jutaan ditanba maraknya pungutan liar,neg
love,tidak kepastian kuinginkan dirimu asal tahun depan ku pergi laut denganmu polos kachuusha daplangu beach ujung kulon island [url],pos
happy,bertemu orang orang mau mbabat alas enggak malas baca berusaha mencoba sendiri dulu panduan ada kalo mentok baru bertanya suatu keberuntungan jarang banget saestu,pos
happy,untuk beberapa waktu biarlah bekerja bawahan kelak bangun usaha sendiri jadi pengelolanya sendiri jadi bosnya sendiri jadi petani selalu bangga usaha sendiri [hashtag],pos
happy,kesiangan lapar [not] mandi pagi ku memulai hari menguji kemultitaskingan diri sendiri memasak mie sekaligus mandi [pos] nyalain kompor memasuki telor mie lalu ku mandi beres mandi mie beres,pos
happy,waaah rajin ay pagi2 deh pasar [username] mau masak kiranya heheheheee tuesday morning is beautiful keep the spirit ayu [hashtag] [hashtag],pos
happy,alhamdulillah yaallah terimakasih kedua orang tua keluarga selalu mendukung selalu suport aku terimakasih kepada [username],pos
happy,christine lagarde membagikan momen pasar tanah abang akun twitter nya namun yang lucu salah menulis kata blusukan menjadi blukusan [hashtag],pos
happy,saya mengadakan pertemuan sangat baik presiden [username] dengan happy hati menemaninya kunjungan blukusan dadakan masyarakat tulis lagarde status twitter nya [hashtag],pos
sadness,yg katanya pengin nemenin aku berjuang ngerjain skripsi sidang pengin datang wisudaku gmn kabarnya hehe blm apa-apa sudah menghilang duluan hehe,neg
sadness,protes warga [not] terima anaknya diterima masuk sma negeri [not] kualitas sekolah negeri lebih baik bisa membuat anak-anaknya sukses tapi biayanya lebih murah ini benar-benar zaman sulit,neg
happy,terima kasih buat kakak dijakarta n surabaya sudah luangin waktunya buat meetup hehehehee [not] sekarang saatnya off ketemu akhir bulan di balikpapan denpasar gbu all,pos
fear,[username] gue lihat mb2 spj bajunya ngetat diatas lutut kayak bersyukur pakeannya terbuka saja ngejalanin kewajiban masa gue lewat sih semacam ter courage,neg
sadness,aku rindu hujan di mana pertama kali bertemu jarak memisahkan kemudian aku membenci hujan di mana itu kamu mengucap kata perpisahan,neg
happy,rakit merakit jangan lupa bahagia [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag],pos
happy,[username] [username] [username] [username] [username] [username] [username] duwet maut ibarat bintang sepak bola belgia hazard lukaku saling melengkapi melayani mencapei kemenangan,pos
happy,selamat ulang tahun tehskikuu sayang [username] perbedaan sangat jauh dulu mah aing kucel hideung enamah beginilah hahaha [url],pos
love,ada aku ingin membuka hatimu menghapus traumamu bahagia bersamamu mungkin ada drama tangis air mata mungkin duka namun percayalah semua hanya kotak siap terbuka kotak berisi tawa canda beragam cerita [url],pos
sadness,juli anak perempuanku kakeknya kembali melalui upacara ngaben singaraja april aku kehilangan anak kandungan bulan [not] lama desember suamiku,neg
happy,ketika beliau menjadi gubernur dki jakarta kegiatan blusukannya diikuti para wartawan pada waktu dianggap sebuah yang baru unik kemudian dikenal masyarakat luas [hashtag],pos
sadness,waktu kamu tentukan membuat aku mundur maafkan aku maafkan semua kata-kata bohong ku semua kata-kata ku ucp hnyalah kebohongan smga hti ikhlas ntuk melepaskan dirimu aku yakin allah selalu ntuk dirimu diriku,neg
happy,kemaren mampir ngopi mencoba custom shop nya ternyata ensss gitar nya [hashtag] pondok labu [url],pos
happy,kita berteman beda genarasi asiknya tua berasa jadi muda yang muda belajar membahas hal serius masa depan kita berteman se asik [hashtag] meskipun kadang menghadapi sifat kekanak kanakan mereka [url],pos
sadness,saya terlalu sibuk menggalau hingga lupa kalo kemarin lusa oshimen zamannya berganti umur ke entahlah akupun [not] tau [username] [url],neg
happy,[hashtag] bertambah usia jagoan kecil semoga sehat selalu lindungan allah swt amin sehat terus nak uchi ciyko zidanelhadadi palu [url],pos
sadness,aku dong pernah ditolak sama cargloss nutrifood propan bi forisa berlico cantik jelita paling sakit cuman masalah shift yang [not] ada aku tabah kok tuhan,neg
sadness,menjadi tempat berkeluh kesah teman cerita teman makan bahkan sering lontaran kak ayok makan aku rindukan jauh harus menunggu waktu liburan kembali jumpa menumpahkan rindu [hashtag],neg
happy,esensi memakai up buat selain happy lihat wajah orang makin cantik dapat banyak teman sodara pasti jadi ngejalanin passion makin happy ceilah berat obrolan eike,pos
sadness,tepat tahun lalu bersenda gurau berhappy happy sekalian bersosial dilink tempat kini tempat baru kena musibah kebakaran semangat terus crew owner gapuro,neg
sadness,helloo liburan kapan liburan kerja terus lebaran on terus liburan sekolah mau selesai elisoulea [hashtag] [hashtag],neg
happy,kita berteman beda genarasi asiknya tua berasa jadi muda yang muda belajar membahas hal serius masa depan kita berteman se asik [hashtag] [hashtag] meskipun kadang menghadapi sifat kekanak kanakan mereka [url],pos
fear,setiap orang ada masalah masalah nya berbeda beda asalkan mampu mengatasi masalah sendiri tapi masalah aku hadapi sulit diatasi sendiri bingung resah [url],neg
happy,selamat pagi tweeter semoga hari2 selalu bahagia jauh rasa benci amarah dendam iri dengki sambut hari perdamaian kasih sayang cinta,pos
sadness,sampai jam segini lamanku seliweran pengambil2 kesimpulan kurang baca pelajaran berharga tempatkan jempol belakang akal pikiran saring sharing baca kaji simak mendalam baru gerakkan jempol jgn jadi petinju kelas ringan [not] latihan naik ring kelas berat,neg
happy,waktu kita gunakan lebih banyak tempat makan sekedar duduk menikmati es moci favorit harga merakyat banyaknya teman sudah berkeluarga lah masih menemani hari-hari libur ku mengabiskan sisa waktu rumah [hashtag] [hashtag],pos
happy,abis take away beberapa menu tulung agung pasar baru sebelumnya tiap kemari dapy selalu makan rawon doang tapi nyicipin makanan berbeda sekaligus nasi pecel sama campurnya enak [url],pos
fear,lindungilah rakyat ind penguasa dzalim alloh penguasa semesta yakin engkau akan menghancurkan orang-orang dzalim [url],neg
sadness,bangun bangun melihat post an jay kayak [not] kerasa sakitnya nih entar lihat pas malam malam gua ngeratapin fotonya sekaligus mau menangis,neg
sadness,[username] [username] anak sipil kuliah 4tahun buat lulus jerih payah tiap detiknya cuma dinyirnyirin enggak jelas begini allah rabb mulut netizen maha benar memang,neg
happy,selamat berkerja p ganjar [username] jadikan jateng lebih nggayeng yeng kapan nih gowes bareng bisa dirayakan nih gowes bersama selamat selamat selamat,pos
happy,[username] sama ear biscuits kalo mau random2 invisible for architecture and design podcast oh [not] lupa mendengarkan ibu ibu yacult spotify itu lucu banget wajib dengar,pos
sadness,tertawa diatas kebodohannya luar biasa gak malu sama sekali mungkin urat malunya putus sedangkan pasti mikirnya duh malah ketawa bukannya mikir,neg
fear,tamsil islam nusantara karena kau cuma tiang dipancang tergesa gesa kemarin sore pangkalmu cuma dangkal dangkal ditanam engkau jadi takut setengah mati angin bahkan semilir segar kau caci kau kutuki,neg
happy,alhamdulillah hari senin tggl juli murid smaia mengawali hari pertama masuk sekolah tahun ajaran pada kesempatan kali dilaksanakan apel pagi pembina bapak kepala sekolah,pos
happy,entah bias apa beberapa dosen pernah lulus universitas us selalu menginspirasi enggak cuma ngetai taiin doang makanya panutanqu kampus pengin banget bisa kayak,pos
happy,alhamdulillaaaaah alloh engkau memberikan aku kesempatan memberikan sedikit kebanggaan kedua orang tua senantiasa memberikan doa kasih sayang nya saya semoga kedepannya dea mampu memberikan banyak kebahagiaan kalian mah apa,pos
happy,lagi ngelatih tahun dikasih amanat tugas master ngelatih atlet mau korea go international semoga jadi pelatih profesional,pos
happy,membaca informasi bantuan warga kepada rescue team misi penyelamatan anak-anak terjebak gua chiang rai thailand bikin terharu mereka menawarkan bantuan [not] diminta masih banyak orang baik dunia,pos
happy,istimewanya sedekah hari jumat,pos
sadness,jadi tadi mas drivernya kayaknya sempat meriksa duitnya cuman aku masuk rumah jadi pergi duhh maafi mas driver,neg
sadness,kopi siang rasanya sangat pas saat kamu memilih pergi dia kau rasa pantas namun meninggalkan luka masih sangat membekas sperti sisa kopi ampas kopi,neg
sadness,kasihan sudah ngincer sekolahan pakai usaha belajar nilai sktm kalo nilai bagus enggak apa-apa harusnya evaluasi yang sktm enggak sesuai target nilai dimutasi kenapa sekolah enggak pakai sistem mutasi,neg
happy,berada lingkungan berisi orang orang hebat akan menyadarkan betapa pentingnya upgrade diri jadi out standing salah satunya duta bahasa kemampuan itu wow banget,pos
happy,hamdulilah sih fifa ternyata adil wkwkwkwk so happy finally [username] song will be played at the stadium too yipiiee,pos
happy,lama tinggal dijakarta masyarakat disana pemahaman antrian sangat tinggi bahkan [not] tulisan mohon antri mereka sudah paham budaya antri ada mana,pos
fear,ingat ingat jangan dekati zina [not] melakukan zina mudah2an supir truk laki-laki suka jajan sadar [hashtag] truk juga tahu [hashtag] taubat,neg
happy,alhamdulillah izinkan alloh swt berjamaah dzuhur disini unik mesjid seribu tiang semua penyangganya tiang [not] dinding subhanalloh,pos
sadness,memprihatinkan kelompok islam menyisihkan kelompok nasional [hashtag] [hashtag] [hashtag],neg
happy,perkenalkan murid baru nathan namanya anaknya baik pendiam sopan cerdas murid idaman guru senang mengajar nathan kita bisa,pos
happy,sejuk damai memandang hamparan hijau sawah bak permadani dari sini bisa belajar hasil baik membutuhkan perhatian baik desa wonotirto samboja kalimantan,pos
happy,alhamdulillah atas kepercayaan klien psikotes calon karyawan nya berjalan lancar biro psikologi talenta aditama banjarmasin,pos
happy,love this pic terima kasih atas waktu sangat indah note abaikan muka gue kayak babu pantai legon prima anyer,pos
sadness,beda kasus pas balik kampung halaman sangat prihatin jelas jelas ada tulisan [hashtag] masih menyerobot antrian,neg
sadness,saya di perpus uin ngantuk sendirian sini dong barangkali mau jadi tim sorak sorak mau mengajari bikin kerangka teori yang sejak bulan lalu ditinggalin saja hehe,neg
happy,udeh mau roasting segera insya allah [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] south jakarta,pos
sadness,selamat jalan adik semua hidup akan meninggal kembali allah inna lillahi wa inna ilahirojiun,neg
happy,suka banget suka telat memang wkkw tau lagu notabenenya pas konser maaf ku karbitan otw bucin huhuhu menangis dompet [url],pos
happy,untunge tanggung jawab kasih kaos ganti diguyur air kadi korban keisengan teman-teman [username] [username] aisjogja aisjateng plat h,pos
sadness,hari aku bangun tidur pas bangun buka ig lihat story ternyata storyku penuh acara wisuda teman-teman sma aku rasanya rasa jebret rasax trauma lihat instastory,neg
love,aku rela pergi pagi menemui mu aku rela pulang malam menemani mu jangan tanya alasannya semua datang tiba tiba kita jalani yang penting sayang aku selalu untukmu tak perlu kau ragu yang penting sayang cinta ku untukmu biarine yang penting jalan [url],pos
fear,liv [not] lupa mengingatkan gue kalo gue ngeluh mulu liv [not] lupa mengingatkan gue kalo positive vibe gue dunia nyata deh mulai jarang apalagi,neg
fear,baru sekali2nya komen pendapat di akun kpop2 btsnya terus langsung diserang netizen2 yang tiba-tiba menyeramkan wagelaseh wkwkw netizen memang menyeramkan ternyata wkwkw,neg
love,senyum media paling murah membangun suatu hubungan [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] kintamani bali indonesia [url],pos
happy,happy birth day muhammad yazid husain ar rozi [hashtag] [hashtag],pos
happy,ngga disangka tersinggung aku langsung wa hello enggak komen status keadaan sudah lihat status ku yaampun girang dong sebenarnya aku selalu caper kalo bikin status wa dgn harapan komen puji tuhan kali peka,pos
love,semenjak sama doi status ku kali dikomen hahaha karna sebenarnya aku sama jarang mengobrol ihh kayak saja baca udah ah gemesh enggak sabar pengin peluk,pos
happy,tidak lebih patut disyukuri kita menikmati alam semesta beserta isinya tubuh berdiri tegak nafas yang bahagia [hashtag] [url],pos
happy,dia tahun status pekerjaan padat aku padahal mau selo banget cara ku biar wa konyol habis sih haha tp works sok,pos
sadness,allah suruh aku tinggal sebuah kamar sepetak ruang remang remang yang kurahasiakan untuk mengawasiku tuhan taruh utusan berdiri pojokan sepanjang zaman,neg
sadness,yang lakukan mikir keras mantengin leptop berharap ide buntu nyetel musik berharap merilekskan otak biar inspirasi buntu glibag glibug kasur merenung memeluk bantal kemudian ketiduran,neg
happy,acara tahunan sanusi family lah wajah anak cucu cucu menantu cicit terempong smg tahun berikutnya makin kompak lengkap [hashtag] 8juli2018 [url] anger wkwkwkw keknya deh seminggu lebih meledak2 mulu emang orang gue gblk memang enggak otaknya dulu cuma gue nya sabar sadness sabar boy kamu selalu hina tmanku padahal kamu indak salah apa kamu selalu bipang manusia lastik tpikan kamu [not] manusia plastik kapan temanku [not] mrnghinamu boy hwaiting boy,pos
happy,wuih cadassss teman kantor odp hari sudah terbebas denda ikatan dinas tahunnya mantap kali harus menunggu tahun depan,pos
happy,sedang mencoba freeman mask lemon mint sumpaah muka enak beett kayak adem2 lucu bagaimana gtttt ada mint nya mungkin enak banget sih wkaka,pos
sadness,revisi lagi revisi lagi ya allah mantap sekali emang dibeginikan miyah nih biar pintar biar mau nggarap nyari referensi sana sini hohoho,neg
fear,yang takutkan ketika istri anak kita menampak auratnya dan bagaimana hukumnya memasang foto media sosial [hashtag] [hashtag] [hashtag] [hashtag],neg
